O	In particular, critical components consist of those certain physical assets that, when lost, result in significant disruption or disorder in operational capabilities of the system [4]. 
O	Moreover, it also contains facilities for providing emergency services or locations to store gas and oil products [5].
O	In addition, protection of these facilities can be enhanced by hardening facility perimeters, limiting access, moving critical facility locations to interior and safe areas and developing backup power systems [6].
O	In a nested hierarchy, a higher-level facility provides all services supplied by a lower-level facility and at least one additional service while in a non-nested hierarchy, facilities on each level offer different services [7].
O	In this paper, we aim at developing the traditional r-interdiction median problem with fortification (RIMF) [8] for multi-flow nested hierarchical facilities.
P	Wollmer [9] was among the first authors who studied the arc interdiction model and presented an algorithm that minimizes the maximum amount of flow between facilities by removing a certain number of arcs. 
O	Given a limited interdiction budget, McMasters and Mustin [10] presented a mathematical model to determine the optimal interdiction plan for minimizing the maximal flow capacity from a source to a sink vertex of a given network. 
P	Numerous researchers have considered the network interdiction problem from which we can refer to the papers by Wood [11], Ghare et al. [12], Cormican et al. [13], Israeli and Wood [14] and Lim and Smith [15].
O	The first published paper in this area is that by Church et al. [16].
O	In a subsequent work, Church and Scaparra [4] incorporated the protection of facilities into the r-interdiction median problem to minimize the disruptive effects of possible intentional attacks to the system.
O	Accordingly, in another work, Scaparra and Church [6] reformulated the IMF problem as a maximal covering problem.
O	This makes the problem as a leader-follower game which is also known as the static Stackelberg game [17]
P	Scaparra and Church [8] are the first ones who proposed a bi-level programming formulation of the r-interdiction median problem with fortification (RIMF).
P	A similar problem was studied by Galvão et al. [26] in which prenatal health care system had been considered.
O	Aksen et al. [18] considered the budget constraint instead of a predetermined number of facilities to be fortified in the RIMF model
O	Losada et al. [19] addressed the facility recovery time in a planning horizon framework in cases of probable and improbable disruptions.
O	Liberatore et al. [20] presented the stochastic version of RIMF in which the extent of terrorist attacks and malicious actions are uncertain.
O	Keçici et al. [21] developed another formulation where the leader aims to locate new facilities, relocate existing ones if essential, and protect some of them by considering the budget constraint to ensure a maximum coverage of the customer zones.
P	Liberatore et al. [22] proposed a tri-level formulation for a facility protection model that considers the propagation of the disruptions from one element of the system to another.
O	In Aksen and Aras [23] the defender decides about facilities to be opened and protected conjunctly.
O	Aksen et al. [24] integrated the partial facility interdiction into the interdiction problem with capacitated facilities and outsourcing option.
P	For a recent literature survey of hierarchical facility location and its applications, we refer the reader to Farahani et al. [25].
P	Several papers have been dedicated to the application of heuristic algorithms in solving problems arising in single-level facility location problems (see, e.g. [27,28]). 
O	Moore and Bard [29] showed that mixed integer bi-level programming models are NP-hard.
P	Bard and Moore [30] extended their algorithm and solved instances with at most 35 integer decision variables in the leader problem.
N	The restriction in the number of integer variables in [29,30] indicates that the proposed branch-and-bound algorithm is not efficient for larger size problems.
O	There are recent advances in exact solution techniques for mixed integer bi-level programming such as dualization [22], cutting plane [31] and decomposition-based solution method [32], but their applicability is limited to small instances [24].
P	Keçici et al. [21] and Aksen and Aras [23] developed a heuristic solution procedure based on Tabu search heuristic in which the lower level problem is solved by CPLEX.
P	Aksen et al. [24] proposed two different methods for solving their developed bi-level programming model in which the first one is a progressive grid search which is not viable on large sized instances while the second one is a multi-start simplex search heuristic developed to overcome the exponential time complexity of the first method.
P	Introduced by Mladenovic and Hansen [33], the variable neighborhood search (VNS) is an algorithm that tries to achieve good quality solutions by gradually extending the size of the neighborhood.
N	Then, by using the roulette wheel selection method proposed by Holland [35], k1 facilities from P1 and k2 facilities from P2 are selected and removed from the sets of protected facilities.
O	For each protected facility at level 1 and level 2 equations (29) and (30) give the extraction probability of each facility, respectively, in which ScoreExtract (l) represents the score of each facility lAP1[P2 which is obtained by applying (31) and (32).
O	Then each demand is assigned to the closest appropriate facility and the score of each facility is calculated based on the total weighted distance between facilities and their allocated demands based on equations (33) and (34).
P	The SA is a probabilistic search algorithm proposed by Kirkpatrick, et al. [36] and Černý [37].
O	The coordinates of the customers and facilities are generated by following the same rule proposed in Aksen and Aras [23].
P	To obtain the best combination of the parameters in each algorithm, the resulting optimality gap over all tested instances is analyzed by the use of Wilcoxon signed-rank test [38].
O	We refer to [14] for a recent collection of chapters on different VRPs.
O	We refer to [6] for a recent work on a multi-compartment routing problem, with fixed size of the compartments, and to references therein.
